,Lat,Lang, state, city ,municipality_zone, neighbourhood, in_traffic_zone,in_odd_even_zone, Address
300,35.81424139,51.4397186, استان تهران, تهران,1, امامزاده قاسم, False, False, استان تهران، تهران، امامزاده قاسم، باهنر، عرفا، زمانی، مطهری
301,35.80928607,51.43437031, استان تهران, تهران,1, امامزاده قاسم, False, False, استان تهران، تهران، امامزاده قاسم، شریعتی، دربند، زمانی، نشاط
302,35.8126553,51.4498277, استان تهران, تهران,1, امامزاده قاسم, False, False, استان تهران، تهران، امامزاده قاسم، باهنر، محمودی یکم
303,35.80706912,51.43925389, استان تهران, تهران,1, امامزاده قاسم, False, False, استان تهران، تهران، امامزاده قاسم، باهنر، صالحی، شفق
304,35.81769708,51.43914162, استان تهران, تهران,1, امامزاده قاسم, False, False, استان تهران، تهران، امامزاده قاسم، بهمن
305,35.81814149,51.43987154, استان تهران, تهران,1, امامزاده قاسم, False, False, استان تهران، تهران، امامزاده قاسم، صادقی قمی، بوکان، مرجان، رجایی
306,35.80990114,51.43929539, استان تهران, تهران,1, امامزاده قاسم, False, False, استان تهران، تهران، امامزاده قاسم، باهنر، مقدسی
307,35.81469585,51.44993457, استان تهران, تهران,1, امامزاده قاسم, False, False, استان تهران، تهران، امامزاده قاسم، باهنر، صادقی قمی، سایه، بوستان گل محمدی
308,35.8101022,51.43610107, استان تهران, تهران,1, امامزاده قاسم, False, False, استان تهران، تهران، امامزاده قاسم، باهنر، مقدسی، سعید، افسر
309,35.80864101,51.43465888, استان تهران, تهران,1, امامزاده قاسم, False, False, استان تهران، تهران، امامزاده قاسم، باهنر، شفیعی، زمانی
310,35.81487344,51.43348607, استان تهران, تهران,1, امامزاده قاسم, False, False, استان تهران، تهران، امامزاده قاسم، مقدسی، لاریجانی، شیبانی
311,35.81265545,51.44042284, استان تهران, تهران,1, امامزاده قاسم, False, False, استان تهران، تهران، امامزاده قاسم، باهنر، عرفا، زمانی، محمودی دوم
312,35.80850256,51.43666504, استان تهران, تهران,1, امامزاده قاسم, False, False, استان تهران، تهران، امامزاده قاسم، باهنر، شفیعی، نور
313,35.81031582,51.43625858, استان تهران, تهران,1, امامزاده قاسم, False, False, استان تهران، تهران، امامزاده قاسم، باهنر، مقدسی، سعید، افسر
314,35.79542994,51.42457566, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، رضایی، آقابزرگی، احمد ولی
315,35.79132688,51.43384963, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، بزرگراه صدر، الهیه، خزر
316,35.78805872,51.42699272, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، فیاضی، چناران
317,35.78975136,51.42221624, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، ولیعصر، فیاضی
318,35.79496041,51.42756879, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، اکبری، استانبول، اقاقیا
319,35.79899937,51.42474206, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، حسابی، باغ موزه هنر ایرانی
320,35.79824616,51.42709713, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، رضایی، صامعی
321,35.78182952,51.433446, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، بزرگراه صدر، الهیه
322,35.79185494,51.42678122, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، بزرگراه مدرس، بیدار، شبدیز، صحرا
323,35.78508053,51.43089285, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، بزرگراه صدر، الهیه، شریفی منش، مهدیه، باغ سفارت روسیه
324,35.79036873,51.42992171, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، شریفی منش، افسر، دشت یار
325,35.79668308,51.43146749, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، شریعتی، رضایی، باغ سفارت آلمان
326,35.78769924,51.43454396, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، بزرگراه صدر، الهیه، خزر، هرمز
327,35.78016951,51.42939603, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، گلبرگ
328,35.78931538,51.42580474, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، فیاضی، چناران، سروستان غربی
329,35.7816896,51.42820127, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، مهدیه، جبهه، منصور
330,35.78774465,51.42679219, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، شریعتی، پل رومی، شریفی منش، یاسمن
331,35.78466184,51.43112712, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، بزرگراه صدر، الهیه، شریفی منش، مهدیه، باغ سفارت روسیه
332,35.79016814,51.42366161, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، فیاضی، آقابزرگی، کامران
333,35.78505742,51.42538573, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، نلسون ماندلا، گلپاد
334,35.79434874,51.43450874, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، شریعتی
335,35.78350762,51.43195423, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، باغ سفارت روسیه
336,35.78937414,51.43004608, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، شریفی منش، افسر، هومن
337,35.79932295,51.41963973, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، ولیعصر، نصیبی، گل رو
338,35.79848555,51.43020879, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، شریعتی، رضایی، سوم، باغ سفارت آلمان
339,35.80010734,51.42235689, استان تهران, تهران,1, الهیه, False, False, استان تهران، تهران، الهیه، ولیعصر، توتونچی
340,35.80265173,51.42157034, استان تهران, تهران,1, باغ فردوس, False, False, استان تهران، تهران، باغ فردوس، ولیعصر، عارف نسب، دلبر
341,35.80338503,51.42209063, استان تهران, تهران,1, باغ فردوس, False, False, استان تهران، تهران، باغ فردوس، ولیعصر، عباس کیارستمی - طوسی، دلبر
342,35.8094604,51.41223293, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ولیعصر، یکتا، اعجازی، پرویز وهابی شرقی
343,35.81175192,51.41661429, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ولیعصر، فلاحی، فیروزکوه
344,35.81517323,51.413466, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، فیروزکوه، نیاززاده، دهقان
345,35.80713558,51.4209452, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ولیعصر، یکتا، صدر
346,35.80985761,51.41605095, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ولیعصر، فلاحی، شیرکوه
347,35.80276549,51.41524157, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ولیعصر، پسیان
348,35.8045697,51.41219429, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ماکویی پور، اردیبهشت مرکزی
349,35.80502073,51.41072056, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ولیعصر، پسیان، شارستان هشتم، ماکویی پور
350,35.80289415,51.41718541, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ولیعصر، پسیان، مقدس اردبیلی، شاخسار
351,35.80521952,51.41478515, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ولیعصر، پسیان، ظریف نیا
352,35.80870661,51.41390379, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ولیعصر، یکتا، اعجازی، برزو شرقی
353,35.8100753,51.41223213, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ولیعصر، یکتا، اعجازی
354,35.80056778,51.41267483, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، بزرگراه شهید چمران، جوانان، الف، خرم نژاد
355,35.81006222,51.40968959, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، بهزادی، میرزایی
356,35.80232906,51.41224491, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ولیعصر، پسیان، شارستان ششم، حیدری
357,35.8028835,51.40999739, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ولیعصر، پسیان، شارستان هشتم
358,35.80735548,51.41501752, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ولیعصر، یکتا، اعجازی، حامد
359,35.81517096,51.40632761, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، حسینی، کوهستان، نسترن
360,35.8117188,51.41632065, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ولیعصر، فلاحی، فیروزکوه
361,35.80425664,51.42052458, استان تهران, تهران,1, زعفرانیه, False, False, استان تهران، تهران، زعفرانیه، ولیعصر، دوم
362,35.80490433,51.50013072, استان تهران, تهران,1, شهرک گلها, False, False, استان تهران، تهران، شهرک گلها، بزرگراه ارتش، مژدی، بوستان مهرگان
363,35.80539023,51.49934468, استان تهران, تهران,1, شهرک گلها, False, False, استان تهران، تهران، شهرک گلها، بزرگراه ارتش، مژدی، بوستان مهرگان
364,35.80220388,51.49648183, استان تهران, تهران,1, شهرک گلها, False, False, استان تهران، تهران، شهرک گلها، بزرگراه ارتش، حلوایی
365,35.80384543,51.49432889, استان تهران, تهران,1, شهرک گلها, False, False, استان تهران، تهران، شهرک گلها، بزرگراه امام علی
366,35.80719146,51.51499454, استان تهران, تهران,1, شهرک محلاتی, False, False, استان تهران، تهران، شهرک محلاتی، ارتش، بلوار شاهد، همت
367,35.80508821,51.52156255, استان تهران, تهران,1, شهرک محلاتی, False, False, استان تهران، تهران، شهرک محلاتی، شاهد، امام علی، مالک اشتر
368,35.80527478,51.52084356, استان تهران, تهران,1, شهرک محلاتی, False, False, استان تهران، تهران، شهرک محلاتی، شاهد، امام علی
369,35.80717434,51.51957699, استان تهران, تهران,1, شهرک محلاتی, False, False, استان تهران، تهران، شهرک محلاتی، ولایت، ولایت دوم
370,35.80013152,51.51153337, استان تهران, تهران,1, شهرک محلاتی, False, False, استان تهران، تهران، شهرک محلاتی، ارتش، بلوار شاهد
371,35.80468048,51.5217781, استان تهران, تهران,1, شهرک محلاتی, False, False, استان تهران، تهران، شهرک محلاتی، بزرگراه ارتش، گلها، بسیج شرقی، جهاد
372,35.79808561,51.51457865, استان تهران, تهران,1, شهرک محلاتی, False, False, استان تهران، تهران، شهرک محلاتی، بسیج شرقی، ایثار، ایثار هشتم
373,35.80817327,51.51420187, استان تهران, تهران,1, شهرک محلاتی, False, False, استان تهران، تهران، شهرک محلاتی، همت
374,35.80764523,51.52179951, استان تهران, تهران,1, شهرک محلاتی, False, False, استان تهران، تهران، شهرک محلاتی، شاهد، امام علی
375,35.79997333,51.50889388, استان تهران, تهران,1, شهرک محلاتی, False, False, استان تهران، تهران، شهرک محلاتی، ارتش، بلوار شاهد، فتح، فتح سوم
376,35.80297591,51.52546464, استان تهران, تهران,1, شهرک محلاتی, False, False, استان تهران، تهران، شهرک محلاتی، ارتش، گلها، مهرآسا
377,35.80246937,51.51678373, استان تهران, تهران,1, شهرک محلاتی, False, False, استان تهران، تهران، شهرک محلاتی، جهاد، فروشگاه اتکا شهید محلاتی
378,35.80494327,51.51251742, استان تهران, تهران,1, شهرک محلاتی, False, False, استان تهران، تهران، شهرک محلاتی، شقایق، کوثر
379,35.79744897,51.51869889, استان تهران, تهران,1, شهرک محلاتی, False, False, استان تهران، تهران، شهرک محلاتی، بسیج شرقی، آزادگان، آزادگان هشتم، آزادگان دهم
380,35.80508821,51.52156255, استان تهران, تهران,1, شهرک محلاتی, False, False, استان تهران، تهران، شهرک محلاتی، شاهد، امام علی، مالک اشتر
381,35.79307898,51.40596718, استان تهران, تهران,1, محمودیه, False, False, استان تهران، تهران، محمودیه، بزرگراه شهید چمران، یمن
382,35.79542549,51.40526752, استان تهران, تهران,1, محمودیه, False, False, استان تهران، تهران، محمودیه، بزرگراه شهید چمران، یمن
383,35.79560168,51.41412139, استان تهران, تهران,1, محمودیه, False, False, استان تهران، تهران، محمودیه، ولیعصر، محمودیه، صفای اصفهانی
384,35.79582225,51.41591967, استان تهران, تهران,1, محمودیه, False, False, استان تهران، تهران، محمودیه، ولیعصر، سالار، مهر
385,35.79706737,51.4135235, استان تهران, تهران,1, محمودیه, False, False, استان تهران، تهران، محمودیه، مقدس اردبیلی، عروضی، مرکز خرید پالادیوم
386,35.79607103,51.41165811, استان تهران, تهران,1, محمودیه, False, False, استان تهران، تهران، محمودیه، بزرگراه شهید چمران، جوانان، الف
387,35.80691944,51.38669618, استان تهران, تهران,1, اوین, False, False, استان تهران، تهران، اوین، درکه، کوهپایه
388,35.79352832,51.38963827, استان تهران, تهران,1, اوین, False, False,استان تهران، تهران، اوین، بزرگراه یادگار امام، کچویی، دشت\xa0بهشت
389,35.80271814,51.39332164, استان تهران, تهران,1, اوین, False, False, استان تهران، تهران، اوین، بزرگراه شهید چمران، فضل الله، دانشجو، دانشکده حقوق
390,35.80418637,51.39003114, استان تهران, تهران,1, اوین, False, False, استان تهران، تهران، اوین، درکه، شاه حسینی
391,35.79526032,51.39103559, استان تهران, تهران,1, اوین, False, False,استان تهران، تهران، اوین، دشت\xa0بهشت، اعرابی، قادرپور
392,35.79806941,51.3913393, استان تهران, تهران,1, اوین, False, False, استان تهران، تهران، اوین، درکه، دانشگاه شهید بهشتی تهران
393,35.79555232,51.39158363, استان تهران, تهران,1, اوین, False, False, استان تهران، تهران، اوین، درکه، بنفشه، آفتاب
394,35.79526174,51.38687447, استان تهران, تهران,1, اوین, False, False,استان تهران، تهران، اوین، دشت\xa0بهشت، دشت بهشت، سحر
395,35.80001536,51.39555406, استان تهران, تهران,1, اوین, False, False, استان تهران، تهران، اوین، بزرگراه شهید چمران، فضل الله، دانشجو، دانشگاه شهید بهشتی تهران
396,35.79803836,51.3920992, استان تهران, تهران,1, اوین, False, False, استان تهران، تهران، اوین، درکه، دانشگاه شهید بهشتی تهران
397,35.79555657,51.39179888, استان تهران, تهران,1, اوین, False, False, استان تهران، تهران، اوین، درکه، بنفشه، آفتاب
398,35.79398296,51.39170044, استان تهران, تهران,1, اوین, False, False, استان تهران، تهران، اوین، بزرگراه یادگار امام، کچویی
399,35.80418637,51.39003114, استان تهران, تهران,1, اوین, False, False, استان تهران، تهران، اوین، درکه، شاه حسینی
400,35.79819737,51.38968692, استان تهران, تهران,1, درکه, False, False, استان تهران، تهران، درکه، درکه، بنفشه، سیزده چنار
401,35.80639382,51.38271187, استان تهران, تهران,1, درکه, False, False, استان تهران، تهران، درکه، درکه، دلگشا
402,35.80276087,51.38456451, استان تهران, تهران,1, درکه, False, False, استان تهران، تهران، درکه، درکه، احمدپور، کوروش
403,35.80445867,51.3856736, استان تهران, تهران,1, درکه, False, False, استان تهران، تهران، درکه، درکه، لاله
404,35.69191739,51.37302742, استان تهران, تهران,10, سلسبیل شمالی, False, False, استان تهران، تهران، سلسبیل شمالی، امام خمینی، خوش جنوبی
405,35.69191739,51.37302742, استان تهران, تهران,10, سلسبیل شمالی, False, False, استان تهران، تهران، سلسبیل شمالی، امام خمینی، خوش جنوبی
406,35.69542866,51.37514468, استان تهران, تهران,10, سلسبیل شمالی, False, False, استان تهران، تهران، سلسبیل شمالی، توحید، وثوق، رودکی جنوبی، اقبال
407,35.69934698,51.37603825, استان تهران, تهران,10, سلسبیل شمالی, False, False, استان تهران، تهران، سلسبیل شمالی، توحید، فرج اللهی، رحیمی، نیرومند
408,35.69458108,51.37558439, استان تهران, تهران,10, سلسبیل شمالی, False, False, استان تهران، تهران، سلسبیل شمالی، توحید، جمهوری، رودکی جنوبی
409,35.70030761,51.3715185, استان تهران, تهران,10, سلسبیل شمالی, False, False, استان تهران، تهران، سلسبیل شمالی، آزادی
410,35.69269882,51.37451706, استان تهران, تهران,10, سلسبیل شمالی, False, False, استان تهران، تهران، سلسبیل شمالی، امام خمینی، خوش جنوبی، احمدی سخا
411,35.69319357,51.37508957, استان تهران, تهران,10, سلسبیل شمالی, False, False, استان تهران، تهران، سلسبیل شمالی، بزرگراه نواب صفوی، خمسه، رودکی جنوبی، خیام
412,35.67789698,51.37542444, استان تهران, تهران,10, بریانک, False, False, استان تهران، تهران، بریانک، صفدری، سید کاظمی، کاظمی، دوم
413,35.67789698,51.37542444, استان تهران, تهران,10, بریانک, False, False, استان تهران، تهران، بریانک، صفدری، سید کاظمی، کاظمی، دوم
414,35.67158997,51.37583692, استان تهران, تهران,10, بریانک, False, False, استان تهران، تهران، بریانک، قزوین، سلیمانجاه، کاظمی
415,35.67622485,51.37517874, استان تهران, تهران,10, بریانک, False, False, استان تهران، تهران، بریانک، نواب صفوی، بریانک، محمدیان، هاشمی
416,35.67980476,51.37768534, استان تهران, تهران,10, بریانک, False, False, استان تهران، تهران، بریانک، نواب صفوی، محبوب مجاز، شاهچراغ، دوم شرقی
417,35.67181816,51.37889872, استان تهران, تهران,10, بریانک, False, False, استان تهران، تهران، بریانک، قزوین، حدادی، رازی
418,35.67372503,51.37535195, استان تهران, تهران,10, بریانک, False, False, استان تهران، تهران، بریانک، نواب صفوی، بریانک، نیک فر
419,35.6693852,51.37589764, استان تهران, تهران,10, بریانک, False, False, استان تهران، تهران، بریانک، قزوین، کردار دوم
420,35.6844703,51.36724607, استان تهران, تهران,10, کارون جنوبی, False, False, استان تهران، تهران، کارون جنوبی، امام خمینی، کارون
421,35.68700711,51.36714057, استان تهران, تهران,10, کارون جنوبی, False, False, استان تهران، تهران، کارون جنوبی، امام خمینی
422,35.68189668,51.36651081, استان تهران, تهران,10, کارون جنوبی, False, False, استان تهران، تهران، کارون جنوبی، سبحانی، کمیل، خیر اندیش فر
423,35.68755698,51.36557924, استان تهران, تهران,10, کارون جنوبی, False, False, استان تهران، تهران، کارون جنوبی، امام خمینی، برادران
424,35.68377339,51.36871176, استان تهران, تهران,10, کارون جنوبی, False, False, استان تهران، تهران، کارون جنوبی، امام خمینی، کارون، مرتضوی
425,35.68285482,51.36539769, استان تهران, تهران,10, کارون جنوبی, False, False, استان تهران، تهران، کارون جنوبی، امام خمینی، جیحون، کشاورز
426,35.68247148,51.37054822, استان تهران, تهران,10, کارون جنوبی, False, False, استان تهران، تهران، کارون جنوبی، امام خمینی، قصرالدشت، جم زاده
427,35.69094713,51.36830289, استان تهران, تهران,10, کارون شمالی, False, False, استان تهران، تهران، کارون شمالی، امام خمینی، کارون، شاه حسینی، اسداللهی
428,35.69594302,51.36781479, استان تهران, تهران,10, کارون شمالی, False, False, استان تهران، تهران، کارون شمالی، قصرالدشت، فرامرزی
429,35.69450841,51.35742369, استان تهران, تهران,10, زنجان جنوبی, False, False, استان تهران، تهران، زنجان جنوبی، یادگار امام، طوس
430,35.69806201,51.36125584, استان تهران, تهران,10, زنجان جنوبی, False, False, استان تهران، تهران، زنجان جنوبی، آزادی، مشعوف
431,35.69045897,51.36157215, استان تهران, تهران,10, زنجان جنوبی, False, False, استان تهران، تهران، زنجان جنوبی، دین محمدی، هاشمی، قلی بیات، تیر شرقی
432,35.69908943,51.35588226, استان تهران, تهران,10, زنجان جنوبی, False, False, استان تهران، تهران، زنجان جنوبی، آزادی، نورپاش
433,35.69899289,51.36220521, استان تهران, تهران,10, زنجان جنوبی, False, False, استان تهران، تهران، زنجان جنوبی، آزادی، جیحون
434,35.69969689,51.36253843, استان تهران, تهران,10, زنجان جنوبی, False, False, استان تهران، تهران، زنجان جنوبی، آزادی، کارخانه نوشابه زمزم
435,35.69360421,51.35919681, استان تهران, تهران,10, زنجان جنوبی, False, False, استان تهران، تهران، زنجان جنوبی، یادگار امام، طوس، ایرانخواه، آبان
436,35.69659944,51.35547152, استان تهران, تهران,10, زنجان جنوبی, False, False,استان تهران، تهران، زنجان جنوبی، یادگار امام، رحیمی، شهیدان، هاشمی \xa0زاده
437,35.68984011,51.35940035, استان تهران, تهران,10, زنجان جنوبی, False, False, استان تهران، تهران، زنجان جنوبی، امام خمینی، ایمانی، خمسه ای
438,35.69707277,51.36007559, استان تهران, تهران,10, زنجان جنوبی, False, False, استان تهران، تهران، زنجان جنوبی، یادگار امام، بهنود، زنجان جنوبی
439,35.68529142,51.3598685, استان تهران, تهران,10, هاشمی, False, False, استان تهران، تهران، هاشمی، امام خمینی، آزادگان، احمدی
440,35.68139333,51.35581147, استان تهران, تهران,10, هاشمی, False, False, استان تهران، تهران، هاشمی، هرمزان، فرجی، دوازدهم شرقی
441,35.68489226,51.36026004, استان تهران, تهران,10, هاشمی, False, False, استان تهران، تهران، هاشمی، امام خمینی، آزادگان، احمدی
442,35.68864206,51.3608703, استان تهران, تهران,10, هاشمی, False, False, استان تهران، تهران، هاشمی، یادگار امام، هاشمی، امزاجردی، امینی اول
443,35.68431968,51.35657436, استان تهران, تهران,10, هاشمی, False, False, استان تهران، تهران، هاشمی، بزرگراه یادگار امام، دستغیب، زمردی
444,35.68761507,51.35608635, استان تهران, تهران,10, هاشمی, False, False, استان تهران، تهران، هاشمی، یادگار امام، چلنگری، عسگری
445,35.68793523,51.35676812, استان تهران, تهران,10, هاشمی, False, False, استان تهران، تهران، هاشمی، بزرگراه یادگار امام، امام خمینی، هفت چنار دوم
446,35.68262663,51.35943517, استان تهران, تهران,10, هاشمی, False, False, استان تهران، تهران، هاشمی، سبحانی، چراغی، بارگان، صفری
447,35.68281349,51.36159907, استان تهران, تهران,10, هاشمی, False, False, استان تهران، تهران، هاشمی، سبحانی، صاحب الزمان، بختیاری
448,35.68867225,51.37888701, استان تهران, تهران,10, سلسبیل جنوبی, False, False, استان تهران، تهران، سلسبیل جنوبی، بزرگراه نواب صفوی، یوسف زاده
449,35.68353802,51.37250042, استان تهران, تهران,10, سلسبیل جنوبی, False, False, استان تهران، تهران، سلسبیل جنوبی، خوش جنوبی، برزگر پور
450,35.67323639,51.35626739, استان تهران, تهران,10, شبیری - جی, False, False, استان تهران، تهران، شبیری - جی، سبحانی، ملاقلی، ملاحسنی
451,35.6772539,51.3586811, استان تهران, تهران,10, شبیری - جی, False, False, استان تهران، تهران، شبیری - جی، سبحانی، رجبی
452,35.67171121,51.35559785, استان تهران, تهران,10, شبیری - جی, False, False, استان تهران، تهران، شبیری - جی، سبحانی، وکیلی، گرکانی
453,35.67533042,51.35793326, استان تهران, تهران,10, شبیری - جی, False, False, استان تهران، تهران، شبیری - جی، سبحانی، سیلاخوری
454,35.67048713,51.36688258, استان تهران, تهران,10, سلیمانی - تیموری, False, False, استان تهران، تهران، سلیمانی - تیموری، قزوین، فرهنگ، اکبری
455,35.67045138,51.36419394, استان تهران, تهران,10, سلیمانی - تیموری, False, False, استان تهران، تهران، سلیمانی - تیموری، سبحانی، ربیعی
456,35.66937478,51.36387235, استان تهران, تهران,10, سلیمانی - تیموری, False, False, استان تهران، تهران، سلیمانی - تیموری، سبحانی، درویش
457,35.67227875,51.36508047, استان تهران, تهران,10, سلیمانی - تیموری, False, False, استان تهران، تهران، سلیمانی - تیموری، قزوین، حسینی، غفوری
458,35.66876043,51.36497461, استان تهران, تهران,10, سلیمانی - تیموری, False, False, استان تهران، تهران، سلیمانی - تیموری، سبحانی، ربیعی، بنکدار، بوستان غنی پور
459,35.67721469,51.3603975, استان تهران, تهران,10, سلیمانی - تیموری, False, False, استان تهران، تهران، سلیمانی - تیموری، سبحانی، زارع
460,35.67028616,51.36548101, استان تهران, تهران,10, سلیمانی - تیموری, False, False, استان تهران، تهران، سلیمانی - تیموری، سبحانی، ربیعی، رضایی
461,35.67088272,51.35996081, استان تهران, تهران,10, سلیمانی - تیموری, False, False, استان تهران، تهران، سلیمانی - تیموری، سبحانی، سید عابدین نوری، عظیمی، راستینه
462,35.67499293,51.36275156, استان تهران, تهران,10, سلیمانی - تیموری, False, False, استان تهران، تهران، سلیمانی - تیموری، قزوین، کاظمی، مرعشی
463,35.6791487,51.36470879, استان تهران, تهران,10, هفت چنار, False, False, استان تهران، تهران، هفت چنار، امام خمینی، جیحون
464,35.67961321,51.36674565, استان تهران, تهران,10, هفت چنار, False, False, استان تهران، تهران، هفت چنار، سبحانی، کمیل، شاه محمدی
465,35.67523002,51.36699229, استان تهران, تهران,10, هفت چنار, False, False, استان تهران، تهران، هفت چنار، سبحانی، حسام الدین، رنجبر، راستین
466,35.67570586,51.36842255, استان تهران, تهران,10, هفت چنار, False, False, استان تهران، تهران، هفت چنار، سید عابدین نوری، علی اکبر یزدان پناه، مکی
467,35.68533368,51.39456246, استان تهران, تهران,11, منیریه, True, False, استان تهران، تهران، منیریه، امام خمینی، مرادی
468,35.68751895,51.3951323, استان تهران, تهران,11, منیریه, True, False, استان تهران، تهران، منیریه، امام خمینی، مرادی
469,35.68533368,51.39456246, استان تهران, تهران,11, منیریه, True, False, استان تهران، تهران، منیریه، امام خمینی، مرادی
470,35.68751895,51.3951323, استان تهران, تهران,11, منیریه, True, False, استان تهران، تهران، منیریه، امام خمینی، مرادی
471,35.68595443,51.40210251, استان تهران, تهران,11, منیریه, True, False, استان تهران، تهران، منیریه، ولیعصر، حسابی
472,35.68722572,51.39500955, استان تهران, تهران,11, منیریه, True, False, استان تهران، تهران، منیریه، امام خمینی، مرادی
473,35.68558116,51.39498564, استان تهران, تهران,11, منیریه, True, False, استان تهران، تهران، منیریه، امام خمینی، شعاع، قماش
474,35.68214993,51.39954747, استان تهران, تهران,11, منیریه, True, False, استان تهران، تهران، منیریه، معیری، ناظمی، دبیرستان دوره اول رهنما
475,35.68307001,51.39821181, استان تهران, تهران,11, منیریه, True, False, استان تهران، تهران، منیریه، معیری، زعیم
476,35.68522675,51.40048728, استان تهران, تهران,11, منیریه, True, False, استان تهران، تهران، منیریه، ولیعصر، درویشی، پور مهر، دانشگاه افسری امام علی
477,35.6851868,51.40570545, استان تهران, تهران,11, منیریه, True, False, استان تهران، تهران، منیریه، امام خمینی، باستیون غربی
478,35.68255422,51.39458908, استان تهران, تهران,11, منیریه, True, False, استان تهران، تهران، منیریه، معیری، نامی
479,35.6814119,51.40517371, استان تهران, تهران,11, منیریه, True, False, استان تهران، تهران، منیریه، ولیعصر، فردوس
480,35.68523256,51.4047253, استان تهران, تهران,11, منیریه, True, False, استان تهران، تهران، منیریه، امام خمینی، زندنژاد، دوم
481,35.68384321,51.40691845, استان تهران, تهران,11, منیریه, True, False, استان تهران، تهران، منیریه، وحدت اسلامی، زهره کرمانی، کیان
482,35.66417003,51.39525535, استان تهران, تهران,11, انبار نفت, False, True, استان تهران، تهران، انبار نفت، کارگر جنوبی، زربافیان، قدیری، یکم
483,35.65917915,51.3925174, استان تهران, تهران,11, انبار نفت, False, True, استان تهران، تهران، انبار نفت، دشت آزادگان
484,35.66417003,51.39525535, استان تهران, تهران,11, انبار نفت, False, True, استان تهران، تهران، انبار نفت، کارگر جنوبی، زربافیان، قدیری، یکم
485,35.65917915,51.3925174, استان تهران, تهران,11, انبار نفت, False, True, استان تهران، تهران، انبار نفت، دشت آزادگان
486,35.66306363,51.39129323, استان تهران, تهران,11, انبار نفت, False, True, استان تهران، تهران، انبار نفت، صیامی حاجی آباد، تفرشیان
487,35.66055856,51.39337819, استان تهران, تهران,11, انبار نفت, False, True, استان تهران، تهران، انبار نفت، شیخ محمدی
488,35.66487957,51.38958922, استان تهران, تهران,11, انبار نفت, False, True, استان تهران، تهران، انبار نفت، ایروانی رباط کریم، نور قربانی، دژبان
